Freq;Ampl;Phase;Cohe
25.5859375;68.29024506;-2.982736826;0.790077269
25.78125;68.23985291;-2.96982336;0.794733763
25.9765625;68.3695755;-2.956445456;0.798736155
26.171875;68.49031067;-2.941178799;0.800657332
26.3671875;68.83569336;-2.928198099;0.801631749
26.5625;69.10852814;-2.915823936;0.801078737
26.7578125;69.57054901;-2.904056311;0.79853791
26.953125;70.033638;-2.892325878;0.797184587
27.1484375;70.62356567;-2.885901213;0.793901503
27.34375;71.25940704;-2.87984252;0.791313112
27.5390625;71.91817474;-2.875674486;0.786928058
27.734375;72.53569794;-2.872701883;0.781023026
27.9296875;73.68958282;-2.869459152;0.773844898
28.125;75.36767578;-2.873235941;0.772653162
28.3203125;76.30266571;-2.877247572;0.767106175
28.515625;79.85195923;-2.87502718;0.756328702
28.7109375;85.17791748;-2.912991285;0.743263483
28.90625;90.41645813;-3.007224321;0.726434529
29.1015625;88.44212341;3.135412216;0.702787638
29.296875;79.43110657;3.048085213;0.682142198
29.4921875;70.26572418;3.050664186;0.693502188
29.6875;65.95899963;3.110038757;0.742544532
29.8828125;65.74713898;-3.130015373;0.758493245
30.078125;65.05553436;-3.104274988;0.770004332
30.2734375;64.7227478;-3.078891993;0.787632763
30.46875;64.88270569;-3.059975147;0.792556226
30.6640625;64.54975128;-3.04792428;0.802539945
30.859375;64.17373657;-3.029583693;0.815782905
31.0546875;64.22759247;-3.009531975;0.819646418
31.25;64.18768311;-2.998582363;0.821296036
31.4453125;64.04633331;-2.982376814;0.826667905
31.640625;64.19036102;-2.970759392;0.831379592
31.8359375;64.12853241;-2.958237648;0.830132842
32.03125;64.08743286;-2.949663162;0.829258502
32.2265625;64.13098145;-2.938910723;0.828939378
32.421875;64.21989441;-2.937482834;0.827570736
32.6171875;64.16120911;-2.931291342;0.824647725
32.8125;64.22042084;-2.931390047;0.822374582
33.0078125;64.21133423;-2.932656527;0.819211364
33.203125;64.16635895;-2.939113617;0.816014051
33.3984375;64.05177307;-2.945189476;0.814564228
33.59375;64.03488922;-2.954228401;0.814203501
33.7890625;63.6795578;-2.966264486;0.813120484
33.984375;63.23832703;-2.976730108;0.812887549
34.1796875;62.8626709;-2.987889051;0.8154459
34.375;62.27035904;-2.999004126;0.818033755
34.5703125;61.67364502;-3.007193327;0.821244121
34.765625;61.02211761;-3.014508247;0.826324761
34.9609375;60.34669113;-3.021256924;0.830859542
35.15625;59.59762573;-3.024600506;0.834944844
35.3515625;58.8609848;-3.024966955;0.840219498
