Freq;Ampl;Phase;Cohe
64.20898438;7.444516182;-0.701279402;0.965058863
64.453125;8.204127312;-0.61136961;0.974076211
64.69726563;9.157572746;-0.502361119;0.977251351
64.94140625;10.72013092;-0.388859212;0.975990772
65.18554688;13.27138615;-0.303504735;0.971559107
65.4296875;17.22919273;-0.28735128;0.967917502
65.67382813;22.20606232;-0.378473282;0.96826303
65.91796875;25.96261024;-0.54457128;0.977000952
66.16210938;27.5305748;-0.659827232;0.984131753
66.40625;29.45399094;-0.718962193;0.985140562
66.65039063;32.16121674;-0.762728512;0.984935343
66.89453125;35.83143997;-0.810111821;0.983862281
67.13867188;40.60874557;-0.870917201;0.980917752
67.3828125;46.31131363;-0.9547382;0.97745961
67.62695313;52.92980957;-1.058166862;0.972690463
67.87109375;60.60588074;-1.189955115;0.966140032
68.11523438;68.72389221;-1.357195497;0.957902014
68.359375;76.44895172;-1.558416367;0.947713614
68.60351563;82.23129272;-1.797981977;0.933781505
68.84765625;83.44308472;-2.068766356;0.916110516
69.09179688;77.82190704;-2.340270042;0.900940299
69.3359375;67.98248291;-2.558993578;0.90106678
69.58007813;57.92637253;-2.711040497;0.926038444
69.82421875;49.31880951;-2.815552711;0.94674176
70.06835938;42.43030548;-2.875298262;0.964572072
70.3125;37.57886505;-2.906683207;0.97602731
70.55664063;34.0286293;-2.930973768;0.982501686
70.80078125;31.20564079;-2.95892477;0.984894693
71.04492188;28.59549141;-2.987733126;0.983452857
71.2890625;26.04312515;-2.99827981;0.983966589
71.53320313;24.25136566;-2.993794203;0.986688256
71.77734375;22.88705826;-2.99761343;0.987942219
72.02148438;21.59973526;-3.007375956;0.988361597
72.265625;20.31653214;-3.0109694;0.988902092
72.50976563;19.18535042;-3.009499073;0.989033401
72.75390625;18.22979736;-3.001155615;0.989718437
72.99804688;17.48994255;-2.993445873;0.990262032
73.2421875;16.8146801;-2.990736961;0.990490496
73.48632813;16.23862839;-2.984409332;0.991826892
73.73046875;15.75611782;-2.982800961;0.992898583
73.97460938;15.35294056;-2.98846817;0.993457973
74.21875;14.75823975;-3.002454519;0.991992235
